"","Element ID","/Layer_1/Rice Reused Water(AF/year)"
"6203",6203,0
"6204",6204,0
"6205",6205,0
"6206",6206,0
"6207",6207,0
"6208",6208,0
"6209",6209,0
"6210",6210,287.405890408315
"6211",6211,0
"6212",6212,0
"6213",6213,0
"6214",6214,0
"6215",6215,0
"6216",6216,0
"6217",6217,0
"6218",6218,0
"6219",6219,0
"6220",6220,0
"6221",6221,0
"6222",6222,0
"6223",6223,0
"6224",6224,0
"6225",6225,0
"6226",6226,0
"6227",6227,0
"6228",6228,0
"6229",6229,253.141198209826
"6230",6230,245.382044994087
"6231",6231,261.73429361862
"6232",6232,307.636600336904
"6233",6233,0
"6234",6234,0
"6235",6235,0
"6236",6236,0
"6237",6237,0
"6238",6238,0
"6239",6239,0
"6240",6240,0
"6241",6241,0
"6242",6242,0
"6243",6243,0
"6244",6244,0
"6245",6245,0
"6246",6246,0
"6247",6247,0
"6248",6248,0
"6249",6249,0
"6250",6250,0
"6251",6251,247.887366768087
"6252",6252,0
"6253",6253,0
"6254",6254,0
"6255",6255,0
"6256",6256,0
"6257",6257,0
"6258",6258,0
"6259",6259,0
"6260",6260,0
"6261",6261,0
"6262",6262,0
"6263",6263,26.9817335367796
"6264",6264,39.4451994133548
"6265",6265,46.0782656949464
"6266",6266,29.6585560463532
"6267",6267,37.8170876620351
"6268",6268,122.326385656997
"6269",6269,135.318246905449
"6270",6270,39.0480563753103
"6271",6271,130.515181685632
"6272",6272,130.525263028407
"6273",6273,124.574729832634
"6274",6274,106.398576848152
"6275",6275,99.4797732245816
"6276",6276,70.6389484953239
"6277",6277,33.5697704633361
"6278",6278,25.2803834154319
"6279",6279,0.113629711358135
"6280",6280,68.8858726089988
"6281",6281,105.273063346962
"6282",6282,0.0601025233368328
"6283",6283,91.6290314489861
"6284",6284,80.5760471747429
"6285",6285,0.169629904163546
"6286",6286,0.115367635440064
"6287",6287,0
"6288",6288,0
"6289",6289,0
"6290",6290,0
"6291",6291,0
"6292",6292,0
"6293",6293,0
"6294",6294,0
"6295",6295,0
"6296",6296,0
"6297",6297,0
"6298",6298,343.070882215593
"6299",6299,185.072949475327
"6300",6300,0
"6301",6301,0
"6302",6302,0
"6303",6303,0
"6304",6304,0
"6305",6305,0
"6306",6306,0
"6307",6307,0
"6308",6308,0
"6309",6309,0
"6310",6310,0
"6311",6311,0
"6312",6312,0
"6313",6313,0
"6314",6314,0
"6315",6315,0
"6316",6316,0
"6317",6317,0
"6318",6318,0
"6319",6319,0
"6320",6320,289.850157888105
"6321",6321,236.918640140872
"6322",6322,218.253259431013
"6323",6323,264.595161720949
"6324",6324,280.741853610152
"6325",6325,275.290696656186
"6326",6326,0
"6327",6327,0
"6328",6328,0
"6329",6329,0
"6330",6330,0
"6331",6331,0
"6332",6332,0
"6333",6333,0
"6334",6334,0
"6335",6335,0
"6336",6336,0
"6337",6337,0
"6338",6338,0
"6339",6339,0
"6340",6340,0
"6341",6341,0
"6342",6342,0
"6343",6343,0
"6344",6344,266.642100327093
"6345",6345,218.663178242832
"6346",6346,180.251741188391
"6347",6347,0
"6348",6348,0
"6349",6349,0
"6350",6350,0
"6351",6351,33.9709975906743
"6352",6352,24.1574992654951
"6353",6353,48.7133008790105
"6354",6354,76.5329218719541
"6355",6355,69.5801467335367
"6356",6356,97.2366304838035
"6357",6357,132.58972550251
"6358",6358,117.821161300601
"6359",6359,131.470573060809
"6360",6360,151.347071757084
"6361",6361,126.355515275957
"6362",6362,98.0268965344635
"6363",6363,112.211152521821
"6364",6364,34.5969325027413
"6365",6365,63.6374885525006
"6366",6366,0.134261447671769
"6367",6367,0.0756590728390723
"6368",6368,0.144542854643464
"6369",6369,0.102710591093307
"6370",6370,25.238762570292
"6371",6371,37.6428913323719
"6372",6372,0.0784492562273118
"6373",6373,0.111467918316404
"6374",6374,0.0679235563798516
"6375",6375,0.10189881469931
"6376",6376,0.0946063147170309
"6377",6377,0.111836109573931
"6378",6378,0.12017933216781
"6379",6379,0
"6380",6380,0
"6381",6381,0
"6382",6382,0
"6383",6383,0
"6384",6384,0
"6385",6385,0
"6386",6386,0
"6387",6387,0
"6388",6388,294.118587042171
"6389",6389,0
"6390",6390,265.865483744018
"6391",6391,0
"6392",6392,0
"6393",6393,0
"6394",6394,0
"6395",6395,0
"6396",6396,0
"6397",6397,0
"6398",6398,0
"6399",6399,0
"6400",6400,0
"6401",6401,0
"6402",6402,0
"6403",6403,0
"6404",6404,0
"6405",6405,0
"6406",6406,0
"6407",6407,0
"6408",6408,0
"6409",6409,0
"6410",6410,0
"6411",6411,0
"6412",6412,0
"6413",6413,0
"6414",6414,0
"6415",6415,0
"6416",6416,0
"6417",6417,251.201880651449
"6418",6418,222.165213926627
"6419",6419,275.363866668583
"6420",6420,235.399452610439
"6421",6421,233.43864276818
"6422",6422,235.590325780523
"6423",6423,260.684817569829
"6424",6424,387.188725226872
"6425",6425,0
"6426",6426,0
"6427",6427,0
"6428",6428,0
"6429",6429,0
"6430",6430,0
"6431",6431,0
"6432",6432,0
"6433",6433,0
"6434",6434,0
"6435",6435,0
"6436",6436,0
"6437",6437,0
"6438",6438,0
"6439",6439,0
"6440",6440,0
"6441",6441,0
"6442",6442,0
"6443",6443,0
"6444",6444,0
"6445",6445,0
"6446",6446,92.8448671580726
"6447",6447,181.005003987736
"6448",6448,61.5198432086142
"6449",6449,0
"6450",6450,0
"6451",6451,31.2637846053048
"6452",6452,0
"6453",6453,44.3275058543662
"6454",6454,66.5686512093098
"6455",6455,103.521326533038
"6456",6456,0.453287954821644
"6457",6457,122.347632401316
"6458",6458,0.422296799377343
"6459",6459,0.389952773312064
"6460",6460,0.36432191165359
"6461",6461,0.354046487725291
"6462",6462,127.335521743783
"6463",6463,0.288018291175398
"6464",6464,0.229998197814205
"6465",6465,30.4614614268113
"6466",6466,0.164025191255755
"6467",6467,0.131650461758422
"6468",6468,0.0893038413745041
"6469",6469,0.166904446481161
"6470",6470,0.148099033554132
"6471",6471,0.0591809075601141
"6472",6472,0.107863538536292
"6473",6473,0.0596483577106697
"6474",6474,0.123451585290564
"6475",6475,0.0892403009065058
"6476",6476,0.0158458483203517
"6477",6477,0
"6478",6478,0
"6479",6479,0
"6480",6480,0.0879118036006366
"6481",6481,0.0467082247764129
"6482",6482,0.0844568801333135
"6483",6483,0
"6484",6484,0
"6485",6485,0
"6486",6486,0
"6487",6487,0
"6488",6488,0
"6489",6489,0
"6490",6490,0
"6491",6491,0
"6492",6492,0
"6493",6493,0
"6494",6494,137.570912265047
"6495",6495,302.507188519113
"6496",6496,98.0460874986852
"6497",6497,0
"6498",6498,0
"6499",6499,0
"6500",6500,0
"6501",6501,0
"6502",6502,0
"6503",6503,0
"6504",6504,0
"6505",6505,0
"6506",6506,0
"6507",6507,0
"6508",6508,0
"6509",6509,0
"6510",6510,0
"6511",6511,0
"6512",6512,0
"6513",6513,0
"6514",6514,0
"6515",6515,0
"6516",6516,0
"6517",6517,0
"6518",6518,243.967389659676
"6519",6519,267.950311987021
"6520",6520,220.314807954574
"6521",6521,249.536601455302
"6522",6522,192.232552673414
"6523",6523,0
"6524",6524,0
"6525",6525,170.318932307982
"6526",6526,0
"6527",6527,0
"6528",6528,0
"6529",6529,0
"6530",6530,0
"6531",6531,0
"6532",6532,0
"6533",6533,0
"6534",6534,0
"6535",6535,0
"6536",6536,0
"6537",6537,0
"6538",6538,0
"6539",6539,0
"6540",6540,0
"6541",6541,0
"6542",6542,0
"6543",6543,0
"6544",6544,0
"6545",6545,0
"6546",6546,0
"6547",6547,0
"6548",6548,0
"6549",6549,0
"6550",6550,0
"6551",6551,0
"6552",6552,0
"6553",6553,0.156477443554209
"6554",6554,0.137384107526597
"6555",6555,38.2426623829466
"6556",6556,67.2554786519109
"6557",6557,17.4023531311083
"6558",6558,38.9031492700141
"6559",6559,87.4893929533662
"6560",6560,112.549352453349
"6561",6561,131.04599741742
"6562",6562,141.243029349451
"6563",6563,0.48136736956679
"6564",6564,0.430152777192023
"6565",6565,0.330167090069003
"6566",6566,69.6874347082195
"6567",6567,0.107842684521973
"6568",6568,0.241944406740776
"6569",6569,0.0908028548459212
"6570",6570,0.270762899473044
"6571",6571,0.0930749242983961
"6572",6572,0.136402849308706
"6573",6573,21.3115030438287
"6574",6574,0.104244778506907
"6575",6575,0.150190466380307
"6576",6576,0
"6577",6577,0
"6578",6578,0
"6579",6579,0
"6580",6580,0
"6581",6581,0.0935081897772483
"6582",6582,73.4890629111497
"6583",6583,0
"6584",6584,0
"6585",6585,0
"6586",6586,0
"6587",6587,0
"6588",6588,0
"6589",6589,0
"6590",6590,0
"6591",6591,0
"6592",6592,174.926408659779
"6593",6593,186.918294779704
"6594",6594,0
"6595",6595,0
"6596",6596,129.116928650675
"6597",6597,0
"6598",6598,218.351246206674
"6599",6599,0
"6600",6600,0
"6601",6601,0
"6602",6602,0
"6603",6603,0
"6604",6604,0
"6605",6605,0
"6606",6606,0
"6607",6607,0
"6608",6608,0
"6609",6609,0
"6610",6610,0
"6611",6611,0
"6612",6612,0
"6613",6613,0
"6614",6614,0
"6615",6615,0
"6616",6616,0
"6617",6617,137.742386594466
"6618",6618,86.258612839799
"6619",6619,234.752922056632
"6620",6620,196.856389819046
"6621",6621,161.66926975485
"6622",6622,0
"6623",6623,0
"6624",6624,0
"6625",6625,0
"6626",6626,0
"6627",6627,0
"6628",6628,0
"6629",6629,0
"6630",6630,0
"6631",6631,0
"6632",6632,0
"6633",6633,0
"6634",6634,0
"6635",6635,0
"6636",6636,0
"6637",6637,0
"6638",6638,0
"6639",6639,0
"6640",6640,0
"6641",6641,0
"6642",6642,0
"6643",6643,0
"6644",6644,0
"6645",6645,0
"6646",6646,0
"6647",6647,0
"6648",6648,0
"6649",6649,0
"6650",6650,0
"6651",6651,0
"6652",6652,0
"6653",6653,0.241131642792765
"6654",6654,0.155243910509035
"6655",6655,0.0533454823918205
"6656",6656,0.270971602668055
"6657",6657,0.056743003240396
"6658",6658,0.154630689391433
"6659",6659,0.346464389438422
"6660",6660,125.482934964767
"6661",6661,140.325667303012
"6662",6662,28.9630340713699
"6663",6663,178.226508407563
"6664",6664,177.56244024843
"6665",6665,0.432678055096
"6666",6666,0.387453374733085
"6667",6667,0.49071861115266
"6668",6668,0.334194819714656
"6669",6669,0.139533435492915
"6670",6670,0.056992985043421
"6671",6671,0.0230964496836538
"6672",6672,0.0833049364903612
"6673",6673,0.0276206210941497
"6674",6674,0.133649403780359
"6675",6675,0.0468396933544021
"6676",6676,0.149716041850827
"6677",6677,0.139594278053021
"6678",6678,0.101547134636142
"6679",6679,0.116076927169932
"6680",6680,0.152746586521032
"6681",6681,0.0726236939007551
"6682",6682,0.11070657924776
"6683",6683,0
"6684",6684,0.153339258987762
"6685",6685,0
"6686",6686,0
"6687",6687,92.2460761367063
"6688",6688,0
"6689",6689,0.135679639409516
"6690",6690,43.7664147269004
"6691",6691,0.0232574276480676
"6692",6692,0.0571694345239569
"6693",6693,0.0594194055975257
"6694",6694,0.126149088531503
"6695",6695,0
"6696",6696,0
"6697",6697,0
"6698",6698,0
"6699",6699,0
"6700",6700,0
"6701",6701,0
"6702",6702,0
"6703",6703,141.651760483062
"6704",6704,119.017322059306
"6705",6705,202.428968174503
"6706",6706,99.6639766474204
"6707",6707,285.642465052601
"6708",6708,296.295493000518
"6709",6709,0
"6710",6710,0
"6711",6711,0
"6712",6712,0
"6713",6713,0
"6714",6714,0
"6715",6715,0
"6716",6716,0
"6717",6717,0
"6718",6718,0
"6719",6719,0
"6720",6720,0
"6721",6721,0
"6722",6722,0
"6723",6723,0
"6724",6724,0
"6725",6725,0
"6726",6726,0
"6727",6727,0
"6728",6728,177.093247987589
"6729",6729,138.52577492523
"6730",6730,205.844136379838
"6731",6731,165.272481762709
"6732",6732,0
"6733",6733,0
"6734",6734,0
"6735",6735,0
"6736",6736,0
"6737",6737,0
"6738",6738,0
"6739",6739,0
"6740",6740,0
"6741",6741,0
"6742",6742,0
"6743",6743,0
"6744",6744,0
"6745",6745,0
"6746",6746,0
"6747",6747,0
"6748",6748,0
"6749",6749,0
"6750",6750,0
"6751",6751,0
"6752",6752,0
"6753",6753,0
"6754",6754,0
"6755",6755,0
"6756",6756,0
"6757",6757,0
"6758",6758,0
"6759",6759,0
"6760",6760,0
"6761",6761,0
"6762",6762,0
"6763",6763,0
"6764",6764,0
"6765",6765,0
"6766",6766,0
"6767",6767,0
"6768",6768,0.076681978270299
"6769",6769,75.0726907206257
"6770",6770,155.416083968396
"6771",6771,0.403189403031723
"6772",6772,123.449169295671
"6773",6773,135.576944602917
"6774",6774,201.868228425623
"6775",6775,208.764890175572
"6776",6776,0.392116990882029
"6777",6777,0.498688489857734
"6778",6778,0.394303317533894
"6779",6779,0.332260897526401
"6780",6780,0.300146423744365
"6781",6781,0.143338056916047
"6782",6782,0.119774847431062
"6783",6783,0.0346808049001915
"6784",6784,0.0321875846881912
"6785",6785,0.0602221339054866
"6786",6786,0.11147872467091
"6787",6787,0.174811079724262
"6788",6788,0.210490773841509
"6789",6789,0.172102578079926
"6790",6790,0
"6791",6791,91.8954140718284
"6792",6792,96.3105642137341
"6793",6793,96.2018886793475
"6794",6794,0
"6795",6795,0.0824915309802239
"6796",6796,0.0884406087083122
"6797",6797,0
"6798",6798,0
"6799",6799,72.1979075384659
"6800",6800,0.120937780460078
"6801",6801,0
"6802",6802,0
"6803",6803,0
"6804",6804,0
"6805",6805,0
"6806",6806,0
"6807",6807,0
"6808",6808,31.1253109438937
"6809",6809,48.1100739489918
"6810",6810,0
"6811",6811,101.920435360411
"6812",6812,0
"6813",6813,175.155051150839
"6814",6814,191.355756211286
"6815",6815,220.891069836433
"6816",6816,218.208013613883
"6817",6817,0
"6818",6818,0
"6819",6819,0
"6820",6820,0
"6821",6821,0
"6822",6822,0
"6823",6823,0
"6824",6824,0
"6825",6825,0
"6826",6826,0
"6827",6827,0
"6828",6828,0
"6829",6829,0
"6830",6830,0
"6831",6831,0
"6832",6832,0
"6833",6833,0
"6834",6834,0
"6835",6835,139.428617718853
"6836",6836,58.7003533622269
"6837",6837,138.888365974791
"6838",6838,63.6796921773671
"6839",6839,0
"6840",6840,0
"6841",6841,0
"6842",6842,0
"6843",6843,0
"6844",6844,0
"6845",6845,0
"6846",6846,0
"6847",6847,0
"6848",6848,0
"6849",6849,0
"6850",6850,0
"6851",6851,0
"6852",6852,0
"6853",6853,0
"6854",6854,0
"6855",6855,0
"6856",6856,0
"6857",6857,0
"6858",6858,0
"6859",6859,0
"6860",6860,0
"6861",6861,0
"6862",6862,0
"6863",6863,0
"6864",6864,0
"6865",6865,0
"6866",6866,0
"6867",6867,0
"6868",6868,0
"6869",6869,0
"6870",6870,0
"6871",6871,0
"6872",6872,0
"6873",6873,0
"6874",6874,0
"6875",6875,0
"6876",6876,0
"6877",6877,60.1665885645029
"6878",6878,0
"6879",6879,62.422970205993
"6880",6880,124.357011294031
"6881",6881,178.555768598563
"6882",6882,183.160161098618
"6883",6883,142.564122252765
"6884",6884,172.680128584449
"6885",6885,0.49201375893251
"6886",6886,0.563308674568172
"6887",6887,0.534468526015484
"6888",6888,0.406994232701167
"6889",6889,0.401802227834831
"6890",6890,0.259087226887006
"6891",6891,0.182846718588916
"6892",6892,0.0947857940196146
"6893",6893,0.0759417831755896
"6894",6894,0.0721755994911967
"6895",6895,0.0285532626229495
"6896",6896,0.113204124631067
"6897",6897,0.067145164351875
"6898",6898,0
"6899",6899,0
"6900",6900,106.052725139665
"6901",6901,133.831389731045
"6902",6902,127.765313053415
"6903",6903,31.4723514456947
"6904",6904,128.782720018231
"6905",6905,120.42422658804
"6906",6906,37.4381965504208
"6907",6907,0.0956219792948189
"6908",6908,0
"6909",6909,0
"6910",6910,0.262695373089877
"6911",6911,77.9599843191414
"6912",6912,94.0526240411686
"6913",6913,0
"6914",6914,0
"6915",6915,67.35981953387
"6916",6916,0
"6917",6917,0
"6918",6918,0
"6919",6919,60.000451163187
"6920",6920,95.0176503746381
"6921",6921,209.783702456975
"6922",6922,88.0016822295555
"6923",6923,223.228011974098
"6924",6924,226.19759202612
"6925",6925,0
"6926",6926,0
"6927",6927,0
"6928",6928,0
"6929",6929,0
"6930",6930,0
"6931",6931,0
"6932",6932,0
"6933",6933,0
"6934",6934,0
"6935",6935,0
"6936",6936,0
"6937",6937,0
"6938",6938,0
"6939",6939,0
"6940",6940,0
"6941",6941,0
"6942",6942,0
"6943",6943,0
"6944",6944,129.845917390733
"6945",6945,114.759811512869
"6946",6946,0
"6947",6947,0
"6948",6948,0
"6949",6949,0
"6950",6950,0
"6951",6951,0
"6952",6952,0
"6953",6953,0
"6954",6954,0
"6955",6955,0
"6956",6956,0
"6957",6957,0
"6958",6958,0
"6959",6959,0
"6960",6960,0
"6961",6961,0
"6962",6962,0
"6963",6963,0
"6964",6964,0
"6965",6965,0
"6966",6966,0
"6967",6967,0
"6968",6968,0
"6969",6969,0
"6970",6970,0
"6971",6971,0
"6972",6972,0
"6973",6973,0
"6974",6974,0
"6975",6975,0
"6976",6976,0
"6977",6977,0
"6978",6978,0
"6979",6979,0
"6980",6980,0
"6981",6981,0
"6982",6982,0
"6983",6983,0
"6984",6984,0
"6985",6985,0
"6986",6986,0
"6987",6987,0
"6988",6988,0
"6989",6989,0
"6990",6990,0
"6991",6991,0
"6992",6992,29.308146799883
"6993",6993,53.480512821093
"6994",6994,53.5990107386269
"6995",6995,104.617574333432
"6996",6996,158.326145385401
"6997",6997,185.356947351602
"6998",6998,208.503686370735
"6999",6999,162.433550818523
"7000",7000,0.516237973061581
"7001",7001,72.6504055013688
"7002",7002,0.467720127739428
"7003",7003,0.575094801218716
"7004",7004,0.47094758435973
"7005",7005,0.221421686175771
"7006",7006,0.340379615697973
"7007",7007,0.180982804526717
"7008",7008,0.0502955902933261
"7009",7009,0.0401327265827262
"7010",7010,0.0218848690005894
"7011",7011,0.0851170159421111
"7012",7012,0.0539475885730929
"7013",7013,0
"7014",7014,0
"7015",7015,0
"7016",7016,0
"7017",7017,79.9567549558413
"7018",7018,62.2820919033531
"7019",7019,168.999988876821
"7020",7020,42.6886960557989
"7021",7021,69.1896931357438
"7022",7022,0
"7023",7023,0
"7024",7024,113.074889928952
"7025",7025,0
"7026",7026,62.8182269967776
"7027",7027,0
"7028",7028,35.7005730859619
"7029",7029,33.9082624422028
"7030",7030,0
"7031",7031,0
"7032",7032,0
"7033",7033,0
"7034",7034,0
"7035",7035,0
"7036",7036,66.8764541659418
"7037",7037,236.455490288988
"7038",7038,247.748643630463
"7039",7039,171.094021920267
"7040",7040,195.882854237211
"7041",7041,0
"7042",7042,0
"7043",7043,0
"7044",7044,0
"7045",7045,0
"7046",7046,0
"7047",7047,0
"7048",7048,0
"7049",7049,0
"7050",7050,0
"7051",7051,0
"7052",7052,0
"7053",7053,0
"7054",7054,0
"7055",7055,0
"7056",7056,0
"7057",7057,0
"7058",7058,0
"7059",7059,0
"7060",7060,0
"7061",7061,0
"7062",7062,0
"7063",7063,0
"7064",7064,0
"7065",7065,0
"7066",7066,0
"7067",7067,0
"7068",7068,0
"7069",7069,0
"7070",7070,0
"7071",7071,0
"7072",7072,0
"7073",7073,0
"7074",7074,239.052267772457
"7075",7075,0
"7076",7076,0
"7077",7077,0
"7078",7078,0
"7079",7079,0
"7080",7080,0
"7081",7081,0
"7082",7082,0
"7083",7083,0
"7084",7084,0
"7085",7085,0
"7086",7086,0
"7087",7087,0
"7088",7088,0
"7089",7089,0
"7090",7090,0
"7091",7091,0
"7092",7092,0
"7093",7093,0
"7094",7094,0
"7095",7095,0
"7096",7096,0
"7097",7097,0
"7098",7098,0
"7099",7099,0
"7100",7100,0
"7101",7101,0
"7102",7102,0
"7103",7103,71.2177038359875
"7104",7104,46.9909406842239
"7105",7105,44.3608884234057
"7106",7106,140.656737289646
"7107",7107,159.340157819059
"7108",7108,195.39348924409
"7109",7109,166.690438847884
"7110",7110,176.314752699186
"7111",7111,0.553975635749232
"7112",7112,0.529156212226493
"7113",7113,160.243616199205
"7114",7114,114.102662016892
"7115",7115,0.234611549711187
"7116",7116,0.172697092250952
"7117",7117,0.0541534395351203
"7118",7118,0.140779166825084
"7119",7119,0.173213156372104
"7120",7120,0.0209595838817508
"7121",7121,0
"7122",7122,98.2892126155507
"7123",7123,75.8499675123382
"7124",7124,84.7366270811114
"7125",7125,86.5741145684468
"7126",7126,73.2199299352738
"7127",7127,0
"7128",7128,0
"7129",7129,0
"7130",7130,0
"7131",7131,0
"7132",7132,0
"7133",7133,0
"7134",7134,0
"7135",7135,0
"7136",7136,0
"7137",7137,136.358692165691
"7138",7138,193.085314088811
"7139",7139,306.207011576359
"7140",7140,259.360732815889
"7141",7141,0
"7142",7142,0
"7143",7143,0
"7144",7144,0
"7145",7145,0
"7146",7146,0
"7147",7147,0
"7148",7148,0
"7149",7149,0
"7150",7150,0
"7151",7151,0
"7152",7152,0
"7153",7153,0
"7154",7154,0
"7155",7155,0
"7156",7156,0
"7157",7157,0
"7158",7158,0
"7159",7159,0
"7160",7160,0
"7161",7161,0
"7162",7162,0
"7163",7163,0
"7164",7164,0
"7165",7165,0
"7166",7166,0
"7167",7167,0
"7168",7168,0
"7169",7169,0
"7170",7170,0
"7171",7171,0
"7172",7172,205.058254298889
"7173",7173,270.433835412882
"7174",7174,239.060994603981
"7175",7175,0
"7176",7176,0
"7177",7177,0
"7178",7178,0
"7179",7179,0
"7180",7180,0
"7181",7181,0
"7182",7182,0
"7183",7183,0
"7184",7184,0
"7185",7185,0
"7186",7186,0
"7187",7187,0
"7188",7188,0
"7189",7189,0
"7190",7190,0
"7191",7191,0
"7192",7192,0
"7193",7193,0
"7194",7194,0
"7195",7195,0
"7196",7196,0
"7197",7197,0
"7198",7198,0
"7199",7199,0
"7200",7200,0
"7201",7201,0
"7202",7202,0
"7203",7203,0
"7204",7204,0
"7205",7205,0
"7206",7206,0
"7207",7207,0
"7208",7208,27.8422440698341
"7209",7209,67.5178163425103
"7210",7210,93.0490870790691
"7211",7211,116.410198600443
"7212",7212,157.301567930767
"7213",7213,177.269308429586
"7214",7214,187.053685455746
"7215",7215,158.127888235071
"7216",7216,197.065497150249
"7217",7217,190.731280291516
"7218",7218,137.730884026446
"7219",7219,0.131946971920358
"7220",7220,0.302012596060039
"7221",7221,0.167148471243585
"7222",7222,0.128963154061614
"7223",7223,0.0448329769401953
"7224",7224,0.187839305928796
"7225",7225,0
"7226",7226,65.6180324070569
"7227",7227,0
"7228",7228,82.3676501200652
"7229",7229,121.416912767047
"7230",7230,0
"7231",7231,0
"7232",7232,131.854462176059
"7233",7233,0
"7234",7234,0
"7235",7235,0
"7236",7236,0
"7237",7237,0
"7238",7238,0.239509961221556
"7239",7239,0.056289732483367
"7240",7240,0.190321618314133
"7241",7241,0
"7242",7242,0
"7243",7243,0
"7244",7244,0
"7245",7245,0
"7246",7246,186.320285392277
"7247",7247,241.57886885816
"7248",7248,0
"7249",7249,0
"7250",7250,0
"7251",7251,0
"7252",7252,0
"7253",7253,0
"7254",7254,0
"7255",7255,0
"7256",7256,0
"7257",7257,0
"7258",7258,0
"7259",7259,0
"7260",7260,0
"7261",7261,0
"7262",7262,0
"7263",7263,0
"7264",7264,0
"7265",7265,0
"7266",7266,0
"7267",7267,0
"7268",7268,0
"7269",7269,0
"7270",7270,0
"7271",7271,0
"7272",7272,0
"7273",7273,0
"7274",7274,0
"7275",7275,0
"7276",7276,296.914039533803
"7277",7277,287.576331215843
"7278",7278,305.118474778551
"7279",7279,235.887536412153
"7280",7280,0
"7281",7281,305.894876567191
"7282",7282,0
"7283",7283,0
"7284",7284,0
"7285",7285,0
"7286",7286,0
"7287",7287,0
"7288",7288,0
"7289",7289,0
"7290",7290,0
"7291",7291,0
"7292",7292,0
"7293",7293,0
"7294",7294,0
"7295",7295,0
"7296",7296,0
"7297",7297,0
"7298",7298,0
"7299",7299,0
"7300",7300,0
"7301",7301,0
"7302",7302,0
"7303",7303,0
"7304",7304,0
"7305",7305,0
"7306",7306,0
"7307",7307,0
"7308",7308,47.9995841757075
"7309",7309,52.0499980154249
"7310",7310,0
"7311",7311,0
"7312",7312,0
"7313",7313,0
"7314",7314,0
"7315",7315,0
"7316",7316,0
"7317",7317,0
"7318",7318,0.191337927329915
"7319",7319,0.0456471464356243
"7320",7320,0.141371807612974
"7321",7321,0.266401410981064
"7322",7322,121.107814647799
"7323",7323,137.819175776315
"7324",7324,62.886320099643
"7325",7325,184.931146356944
"7326",7326,190.520283321864
"7327",7327,150.221134141742
"7328",7328,168.314041897185
"7329",7329,0.491387452125028
"7330",7330,0.379540835382164
"7331",7331,0.342615040457006
"7332",7332,0.339565307838059
"7333",7333,0.223423084056513
"7334",7334,0.180957876011469
"7335",7335,0.139785919506598
"7336",7336,0.0637255739956635
"7337",7337,0.173951377990614
"7338",7338,0.0863254138830828
"7339",7339,0.169374367387376
"7340",7340,0.166987946359841
"7341",7341,0
"7342",7342,0
"7343",7343,0.149285753148158
"7344",7344,0.111586669964732
"7345",7345,0
"7346",7346,0
"7347",7347,0
"7348",7348,0
"7349",7349,127.980381027456
"7350",7350,0
"7351",7351,58.5734445144289
"7352",7352,0
"7353",7353,0
"7354",7354,0
"7355",7355,0
"7356",7356,0
"7357",7357,103.567034027823
"7358",7358,262.002650731324
"7359",7359,305.558710319507
"7360",7360,0
"7361",7361,0
"7362",7362,0
"7363",7363,0
"7364",7364,0
"7365",7365,0
"7366",7366,0
"7367",7367,0
"7368",7368,0
"7369",7369,0
"7370",7370,0
"7371",7371,0
"7372",7372,0
"7373",7373,0
"7374",7374,0
"7375",7375,0
"7376",7376,0
"7377",7377,0
"7378",7378,0
"7379",7379,0
"7380",7380,0
"7381",7381,0
"7382",7382,0
"7383",7383,0
"7384",7384,0
"7385",7385,0
"7386",7386,0
"7387",7387,0
"7388",7388,0
"7389",7389,0
"7390",7390,0
"7391",7391,0
"7392",7392,318.770084698965
"7393",7393,333.238652260086
"7394",7394,276.53164744218
"7395",7395,303.991278910049
"7396",7396,306.832427323129
"7397",7397,0
"7398",7398,0
"7399",7399,0
"7400",7400,0
"7401",7401,0
"7402",7402,0
"7403",7403,0
"7404",7404,0
"7405",7405,0
"7406",7406,0
"7407",7407,0
"7408",7408,0
"7409",7409,0
"7410",7410,0
"7411",7411,0
"7412",7412,0
"7413",7413,0
"7414",7414,0
"7415",7415,0
"7416",7416,0
"7417",7417,0
"7418",7418,0
"7419",7419,0
"7420",7420,0
"7421",7421,0
"7422",7422,0
"7423",7423,0
"7424",7424,0
"7425",7425,0
"7426",7426,0.169719678519917
"7427",7427,12.8781736090633
"7428",7428,34.4926181374483
"7429",7429,10.9643149768248
"7430",7430,65.7745802045391
"7431",7431,20.8800176045417
"7432",7432,70.0949319160868
"7433",7433,19.1218102455892
"7434",7434,17.0851670091774
"7435",7435,0
"7436",7436,58.989737644316
"7437",7437,22.2004128833059
"7438",7438,65.1790035185265
"7439",7439,28.0188168353109
"7440",7440,71.0109974419364
"7441",7441,132.163777617828
"7442",7442,124.275678712454
"7443",7443,150.759409443301
"7444",7444,148.388217459574
"7445",7445,159.048598422517
"7446",7446,0.383705106664943
"7447",7447,121.249766728683
"7448",7448,112.507369575843
"7449",7449,0.417652386074903
"7450",7450,0.453684913444123
"7451",7451,0.31928492204793
"7452",7452,93.0923350911201
"7453",7453,0.239645903670199
"7454",7454,0.150362787793573
"7455",7455,0.0971523863906138
"7456",7456,0.132479831919531
"7457",7457,0.0889385878768794
"7458",7458,0.100136210377533
"7459",7459,0.043546469943049
"7460",7460,0.0832994007081097
"7461",7461,0.140363579531326
"7462",7462,0
"7463",7463,0
"7464",7464,0
"7465",7465,0
"7466",7466,174.953100647263
"7467",7467,143.280826067064
