"","Element ID","/Layer_1/Non-ponded Ag. Shortage(AF/year)"
"6613",6613,1.54670503189474
"6614",6614,3.03203276987958
"6615",6615,4.5374192177571
"6616",6616,-13.640993342949
"6617",6617,-6.7970810134219
"6618",6618,-3.72108224890119
"6619",6619,-10.139451822543
"6620",6620,-8.34918614158656
"6621",6621,-1.7758588502385
"6622",6622,-124.767485434056
"6623",6623,-334.050895605748
"6624",6624,-294.192730987263
"6625",6625,-12.1224512907241
"6626",6626,-63.6120222734929
"6627",6627,0.666318827142611
"6628",6628,-248.693720765169
"6629",6629,0.341885120454767
"6630",6630,9.40151370354658
"6631",6631,0.1961568264733
"6632",6632,6.71736172448486
"6633",6633,0
"6634",6634,0
"6635",6635,0
"6636",6636,0
"6637",6637,0
"6638",6638,0
"6639",6639,0
"6640",6640,0
"6641",6641,11.8663022592537
"6642",6642,10.9545484888661
"6643",6643,14.4880132853784
"6644",6644,-78.5215970528303
"6645",6645,-54.3319924159345
"6646",6646,-55.4734298667649
"6647",6647,-70.3439629919926
"6648",6648,-56.855286576425
"6649",6649,-51.0343643692928
"6650",6650,16.2919435435681
"6651",6651,-98.939359237007
"6652",6652,-15.2975478819688
"6653",6653,-112.782157141255
"6654",6654,-69.662796387928
"6655",6655,-25.90311667584
"6656",6656,-150.708481451851
"6657",6657,-36.1747625628295
"6658",6658,-86.4747030882329
"6659",6659,-210.905568978134
"6660",6660,0
"6661",6661,0
"6662",6662,0
"6663",6663,0
"6664",6664,0
"6665",6665,3.90808496161358
"6666",6666,3.15064247233913
"6667",6667,3.56943948850612
"6668",6668,2.27167209139313
"6669",6669,2.40871863889006
"6670",6670,1.00324717284193
"6671",6671,0.101416476453848
"6672",6672,0.862221625015047
"6673",6673,0.390771943530942
"6674",6674,-586.027673698275
"6675",6675,-31.883657782407
"6676",6676,-618.640432217005
"6677",6677,-72.1870058531032
"6678",6678,-55.5774600063646
"6679",6679,-62.7704851624762
"6680",6680,-108.081266227196
"6681",6681,-48.7141449731645
"6682",6682,-494.07927184289
"6683",6683,-163.654993061963
"6684",6684,-100.382548316005
"6685",6685,-388.244687593953
"6686",6686,-33.163836225513
"6687",6687,0
"6688",6688,-18.6142169282155
"6689",6689,1.34255533333547
"6690",6690,0
"6691",6691,-0.177161950694396
"6692",6692,-0.200582866428096
"6693",6693,2.29350440221608
"6694",6694,1.43389442188351
"6695",6695,2.16854112955374
"6696",6696,0.106175449630168
"6697",6697,1.33999397924088
"6698",6698,5.74028906921115
"6699",6699,17.3862238107852
"6700",6700,5.84810013693654
"6701",6701,2.52679504700401
"6702",6702,8.7415977428622
"6703",6703,0
"6704",6704,0
"6705",6705,0
"6706",6706,0
"6707",6707,0
"6708",6708,0
"6709",6709,-271.330405424115
"6710",6710,32.255627273149
"6711",6711,13.8127370567981
"6712",6712,2.73915561506772
"6713",6713,10.6579287983668
"6714",6714,5.22698390147553
"6715",6715,14.4952100816885
"6716",6716,10.5458149981308
"6717",6717,1.99501457682292
"6718",6718,10.9550192238434
"6719",6719,15.1783976535663
"6720",6720,11.9984047170327
"6721",6721,5.20392362443475
"6722",6722,2.91428851245102
"6723",6723,12.1798790236377
"6724",6724,1.62454702641593
"6725",6725,5.40222173409444
"6726",6726,10.1272944054562
"6727",6727,17.2046934804056
"6728",6728,-8.17931050750413
"6729",6729,-6.11902046307948
"6730",6730,-0.169161047570846
"6731",6731,-0.134951538289598
"6732",6732,-891.804003517247
"6733",6733,-216.639097699638
"6734",6734,-307.761353713942
"6735",6735,-494.951748483234
"6736",6736,0
"6737",6737,0
"6738",6738,0
"6739",6739,-24.4931913860118
"6740",6740,0
"6741",6741,-4.12349526235856
"6742",6742,0
"6743",6743,0
"6744",6744,0
"6745",6745,0
"6746",6746,0
"6747",6747,0
"6748",6748,0
"6749",6749,0
"6750",6750,0
"6751",6751,0
"6752",6752,0
"6753",6753,0
"6754",6754,6.48125564638126
"6755",6755,-57.256327170261
"6756",6756,-65.7943734807687
"6757",6757,18.878341672336
"6758",6758,-66.6276391834565
"6759",6759,-80.8596214516066
"6760",6760,-60.5845198017537
"6761",6761,-60.3003850566874
"6762",6762,-63.1163627004884
"6763",6763,-64.1975415263834
"6764",6764,-55.8078365033805
"6765",6765,-43.2540055411791
"6766",6766,-170.792895504683
"6767",6767,-54.6498244898096
"6768",6768,-33.0133446977417
"6769",6769,-0.0500809163242828
"6770",6770,-0.103709715699422
"6771",6771,-212.137749400244
"6772",6772,0
"6773",6773,0
"6774",6774,0
"6775",6775,0
"6776",6776,18.7023218044576
"6777",6777,4.79572757133834
"6778",6778,3.68465232897726
"6779",6779,2.8378851537358
"6780",6780,1.92389321446969
"6781",6781,2.90253241092128
"6782",6782,2.78015336395307
"6783",6783,0.276115956446585
"6784",6784,0.204765345409065
"6785",6785,-176.243133536927
"6786",6786,-356.703959481946
"6787",6787,-71.4187937692418
"6788",6788,-86.8095049723407
"6789",6789,2.32701314322518
"6790",6790,-50.1889391671856
"6791",6791,0
"6792",6792,0
"6793",6793,0
"6794",6794,5.60662539579395
"6795",6795,0.0262568081466322
"6796",6796,0.909423332814323
"6797",6797,0.546961757702233
"6798",6798,-9.72064576932573
"6799",6799,0
"6800",6800,4.33609812822698
"6801",6801,4.89691820234293
"6802",6802,0.217834646231555
"6803",6803,17.0351890245057
"6804",6804,5.68943525902843
"6805",6805,4.15380615655625
"6806",6806,7.90140581300347
"6807",6807,2.71069783229152
"6808",6808,0
"6809",6809,0
"6810",6810,0.283056534686103
"6811",6811,0
"6812",6812,-46.2390859781603
"6813",6813,0
"6814",6814,0
"6815",6815,0
"6816",6816,0
"6817",6817,-162.073755928947
"6818",6818,20.6714525660603
"6819",6819,8.36340248034133
"6820",6820,3.73653845452618
"6821",6821,9.46276895842456
"6822",6822,9.82902890982201
"6823",6823,1.4085507747769
"6824",6824,4.43516979417852
"6825",6825,7.65939317618039
"6826",6826,15.4931630846111
"6827",6827,9.86103530710857
"6828",6828,3.16944534851028
"6829",6829,5.19493752076198
"6830",6830,3.71113416662657
"6831",6831,17.4527223939412
"6832",6832,4.7363095176419
"6833",6833,13.7550010137904
"6834",6834,-361.86199345122
"6835",6835,-6.28373139258965
"6836",6836,-2.58373687180995
"6837",6837,-6.13559899101865
"6838",6838,-2.81467891524818
"6839",6839,-384.310027927327
"6840",6840,-296.520216176292
"6841",6841,-166.910412878867
"6842",6842,-236.658389971741
"6843",6843,0.693498150966677
"6844",6844,3.13130087587802
"6845",6845,0
"6846",6846,0
"6847",6847,0
"6848",6848,0
"6849",6849,0
"6850",6850,0
"6851",6851,0
"6852",6852,0
"6853",6853,0
"6854",6854,0
"6855",6855,0
"6856",6856,0
"6857",6857,0
"6858",6858,0
"6859",6859,0
"6860",6860,0
"6861",6861,0
"6862",6862,0
"6863",6863,30.1755467003892
"6864",6864,-62.8635088552198
"6865",6865,42.7620663878283
"6866",6866,-79.9188144641854
"6867",6867,-81.5717070393633
"6868",6868,-44.9570200695081
"6869",6869,-92.5235122898728
"6870",6870,-64.6504014757382
"6871",6871,-45.8609179712726
"6872",6872,-32.2666570754125
"6873",6873,23.9297180128556
"6874",6874,2.11128234404187
"6875",6875,-61.8694224707679
"6876",6876,-51.1573649351952
"6877",6877,0
"6878",6878,-16.2839519508689
"6879",6879,-0.0373428564574274
"6880",6880,-0.0737945545541876
"6881",6881,-0.109860350497075
"6882",6882,-0.125891592645049
"6883",6883,-0.115863574688434
"6884",6884,-0.118073937271664
"6885",6885,-333.371455145167
"6886",6886,-352.372782203239
"6887",6887,4.25023571758332
"6888",6888,14.2025603768984
"6889",6889,4.71501337297575
"6890",6890,1.50664210046267
"6891",6891,2.47185933394343
"6892",6892,0.98526568755227
"6893",6893,1.13460350269144
"6894",6894,-59.0492122144595
"6895",6895,-125.805943869334
"6896",6896,-64.6331738585304
"6897",6897,-266.211927130293
"6898",6898,-44.4659142199425
"6899",6899,-21.7559857504268
"6900",6900,0
"6901",6901,0
"6902",6902,0
"6903",6903,0
"6904",6904,0
"6905",6905,0
"6906",6906,0
"6907",6907,4.17906034789237
"6908",6908,9.60950094620969
"6909",6909,4.79260827175211
"6910",6910,1.16025119875774
"6911",6911,0
"6912",6912,0
"6913",6913,0.269695387382267
"6914",6914,1.06422623502066
"6915",6915,0
"6916",6916,0.559242474384544
"6917",6917,0
"6918",6918,0
"6919",6919,0
"6920",6920,0
"6921",6921,0
"6922",6922,0
"6923",6923,-0.429520210092254
"6924",6924,0
"6925",6925,-94.6890920230747
"6926",6926,6.27284793565741
"6927",6927,0
"6928",6928,0
"6929",6929,0
"6930",6930,3.58404488842279
"6931",6931,6.29495841424553
"6932",6932,3.40299760532783
"6933",6933,9.08875899620803
"6934",6934,5.33212741030282
"6935",6935,13.6917032229052
"6936",6936,2.40672417771185
"6937",6937,12.8831989427369
"6938",6938,22.7653480072322
"6939",6939,4.1975069626329
"6940",6940,2.93882366834225
"6941",6941,9.28964681433946
"6942",6942,2.43835761740104
"6943",6943,10.5910751722732
"6944",6944,-6.20716900609424
"6945",6945,-5.31144206321282
"6946",6946,-514.151584001945
"6947",6947,-414.137459517347
"6948",6948,-441.903872145884
"6949",6949,-159.488570955807
"6950",6950,6.76507627727862
"6951",6951,6.9348439867375
"6952",6952,15.8875021218219
"6953",6953,52.3972443903212
"6954",6954,2.23145721493929
"6955",6955,7.87768777471646
"6956",6956,-93.5156639805661
"6957",6957,-15.2436624620042
"6958",6958,10.4736984354229
"6959",6959,0
"6960",6960,0
"6961",6961,0
"6962",6962,0
"6963",6963,0
"6964",6964,30.0162431024852
"6965",6965,0.105166143231113
"6966",6966,12.7566707461486
"6967",6967,0
"6968",6968,0
"6969",6969,0
"6970",6970,0
"6971",6971,0
"6972",6972,0
"6973",6973,0
"6974",6974,0
"6975",6975,0
"6976",6976,5.2620617017394
"6977",6977,5.86861781877308
"6978",6978,19.9292612598298
"6979",6979,9.70109160708799
"6980",6980,1.05979439307758
"6981",6981,-85.5761392261883
"6982",6982,-100.973647211048
"6983",6983,-90.7718837494934
"6984",6984,-64.4895333287242
"6985",6985,-15.4768084673674
"6986",6986,-34.9601134540818
"6987",6987,-33.8869483563943
"6988",6988,-27.2559415905998
"6989",6989,-55.0417011176971
"6990",6990,-96.4227509824373
"6991",6991,-26.1164814667287
"6992",6992,-0.0204942213721682
"6993",6993,-0.0368368275870483
"6994",6994,-0.0372109138250889
"6995",6995,-0.0615065594151796
"6996",6996,-0.102133245931891
"6997",6997,-0.120405307378832
"6998",6998,-0.134088435346155
"6999",6999,-0.116335832983656
"7000",7000,-239.005476059341
"7001",7001,-0.0571072118545329
"7002",7002,6.22901471746769
"7003",7003,-317.084381889453
"7004",7004,-259.611422484614
"7005",7005,-115.402366656529
"7006",7006,-195.667371333076
"7007",7007,1.4507249017378
"7008",7008,1.65770865253505
"7009",7009,0.308139306318496
"7010",7010,0.171425284637914
"7011",7011,-50.4259557490996
"7012",7012,-30.8553969801804
"7013",7013,-38.085318291146
"7014",7014,-56.8597213770551
"7015",7015,-91.7230250644416
"7016",7016,-150.681622309308
"7017",7017,0
"7018",7018,0
"7019",7019,0
"7020",7020,0
"7021",7021,0
"7022",7022,1.61150920552173
"7023",7023,1.31582289084955
"7024",7024,0
"7025",7025,2.56991458654142
"7026",7026,0
"7027",7027,1.71732668123838
"7028",7028,0
"7029",7029,0
"7030",7030,0
"7031",7031,0
"7032",7032,0
"7033",7033,0
"7034",7034,0
"7035",7035,0
"7036",7036,0
"7037",7037,0
"7038",7038,0
"7039",7039,0
"7040",7040,0
"7041",7041,15.285345925477
"7042",7042,3.14527099549784
"7043",7043,7.78959865205562
"7044",7044,15.4434133227436
"7045",7045,0
"7046",7046,0
"7047",7047,0
"7048",7048,0
"7049",7049,0
"7050",7050,7.04517874075812
"7051",7051,3.18298898409688
"7052",7052,3.39817700290627
"7053",7053,6.12912587556332
"7054",7054,1.91330884358361
"7055",7055,6.55489320577347
"7056",7056,12.0877263014319
"7057",7057,16.9845442513245
"7058",7058,0.740012356250152
"7059",7059,9.933246575465
"7060",7060,4.45678920018461
"7061",7061,8.33520769270452
"7062",7062,0
"7063",7063,0
"7064",7064,1.55405064147761
"7065",7065,6.09919542846614
"7066",7066,11.9663250186699
"7067",7067,-59.6266260388113
"7068",7068,1.54944790129111
"7069",7069,-50.1582233335615
"7070",7070,2.34650140840283
"7071",7071,31.6193391241255
"7072",7072,41.8373152693168
"7073",7073,-152.695944118971
"7074",7074,-2.97842783622233
"7075",7075,0.0279614348916226
"7076",7076,0
"7077",7077,0
"7078",7078,0
"7079",7079,18.8218273039987
"7080",7080,9.13553293102285
"7081",7081,1.13253751625577
"7082",7082,0
"7083",7083,0
"7084",7084,0
"7085",7085,0
"7086",7086,0
"7087",7087,0
"7088",7088,0
"7089",7089,0.335192122836169
"7090",7090,0.19018334941575
"7091",7091,0
"7092",7092,-50.3591803256093
"7093",7093,-75.4603230576061
"7094",7094,-115.178438522402
"7095",7095,19.0623932263827
"7096",7096,4.68970169293249
"7097",7097,19.3379466663187
"7098",7098,-34.4295641814463
"7099",7099,-37.1866759138451
"7100",7100,-406.589981644386
"7101",7101,-101.139395797109
"7102",7102,-0.11288387989659
"7103",7103,-0.0418821849360792
"7104",7104,-0.0294537905709946
"7105",7105,-0.0266553364962691
"7106",7106,-0.0884770478033333
"7107",7107,-0.0977382767608088
"7108",7108,-0.123806688976608
"7109",7109,-0.121283923549581
"7110",7110,-0.128133292785698
"7111",7111,-309.598612961597
"7112",7112,-306.488123828807
"7113",7113,-0.125174384898988
"7114",7114,0
"7115",7115,2.2731894965193
"7116",7116,2.29654957978494
"7117",7117,0.487870188650561
"7118",7118,-75.2121741490594
"7119",7119,-88.8399255889615
"7120",7120,-11.2791663170854
"7121",7121,-63.620391464235
"7122",7122,0
"7123",7123,0
"7124",7124,0
"7125",7125,0
"7126",7126,0
"7127",7127,0.385249998332161
"7128",7128,0.525687262352702
"7129",7129,-36.6836710465392
"7130",7130,-81.7420713556269
"7131",7131,0.255011556173721
"7132",7132,-42.5023375028923
"7133",7133,0
"7134",7134,0
"7135",7135,0
"7136",7136,0
"7137",7137,0
"7138",7138,0
"7139",7139,0
"7140",7140,0
"7141",7141,-55.1237887809009
"7142",7142,30.127980449115
"7143",7143,16.712944158007
"7144",7144,10.4584905064281
"7145",7145,0
"7146",7146,0
"7147",7147,0
"7148",7148,0
"7149",7149,0
"7150",7150,0
"7151",7151,0
"7152",7152,1.52786527186812
"7153",7153,1.25063073157087
"7154",7154,4.45485980988567
"7155",7155,11.6105790813375
"7156",7156,15.266931444497
"7157",7157,4.87415337148728
"7158",7158,12.6656175262421
"7159",7159,9.62644354873442
"7160",7160,6.35727643249099
"7161",7161,0
"7162",7162,0
"7163",7163,3.17908480921082
"7164",7164,1.75334248969133
"7165",7165,1.56591455817826
"7166",7166,30.833574793528
"7167",7167,35.3230427722022
"7168",7168,3.70728921162062
"7169",7169,12.3552149635794
"7170",7170,49.2672871081813
"7171",7171,-85.943542191222
"7172",7172,-2.84466804448474
"7173",7173,-3.24869265603249
"7174",7174,-2.70233377594309
"7175",7175,-27.9617998700889
"7176",7176,4.8118747694557
"7177",7177,0
"7178",7178,0
"7179",7179,24.3530015874326
"7180",7180,5.73171661310869
"7181",7181,0
"7182",7182,0
"7183",7183,0
"7184",7184,0
"7185",7185,0
"7186",7186,0
"7187",7187,0
"7188",7188,0
"7189",7189,0.238439184933676
"7190",7190,0.186130844876255
"7191",7191,0
"7192",7192,0.972955698862981
"7193",7193,-43.9915972231124
"7194",7194,-45.3720693698963
"7195",7195,6.05837630616182
"7196",7196,-28.5679963087118
"7197",7197,-405.501614620428
"7198",7198,-221.080202267112
"7199",7199,-274.894627867076
"7200",7200,5.38108844394103
"7201",7201,30.852678950212
"7202",7202,8.367532959332
"7203",7203,-47.1884739592426
"7204",7204,-449.74822014981
"7205",7205,-210.008337859867
"7206",7206,-140.368735497032
"7207",7207,-32.7216876745695
"7208",7208,-0.0174512262462976
"7209",7209,-0.0401575211568712
"7210",7210,-0.0624380982516762
"7211",7211,-0.0863664012909114
"7212",7212,-0.108654656671638
"7213",7213,-0.11375710753249
"7214",7214,-0.117640616477038
"7215",7215,-0.0955651170711007
"7216",7216,-0.135675360149645
"7217",7217,-0.123385856552146
"7218",7218,-0.092682954025086
"7219",7219,1.53528742655128
"7220",7220,2.67779694090174
"7221",7221,2.06787531121749
"7222",7222,1.33504022288905
"7223",7223,0.367987968085839
"7224",7224,-914.384971965439
"7225",7225,-21.0413145127266
"7226",7226,0
"7227",7227,-23.0353680831529
"7228",7228,0
"7229",7229,0
"7230",7230,-25.6418395734377
"7231",7231,-12.6262975775028
"7232",7232,0
"7233",7233,-105.202346718962
"7234",7234,-35.7337177367815
"7235",7235,-116.9195394172
"7236",7236,-92.136314261165
"7237",7237,-92.2028367640828
"7238",7238,-26.4260377139008
"7239",7239,-1.13562464590389
"7240",7240,-3.32393292874033
"7241",7241,0
"7242",7242,0
"7243",7243,0
"7244",7244,0
"7245",7245,0
"7246",7246,0
"7247",7247,0
"7248",7248,5.10190054951318
"7249",7249,-223.832863149126
"7250",7250,13.8940841557692
"7251",7251,7.18214578491625
"7252",7252,14.7702437640162
"7253",7253,20.9863993103997
"7254",7254,20.1200490990213
"7255",7255,31.2312842951163
"7256",7256,0
"7257",7257,0
"7258",7258,0
"7259",7259,11.6109791519818
"7260",7260,0
"7261",7261,0
"7262",7262,0.899159191327956
"7263",7263,2.08999905357395
"7264",7264,6.99108788566083
"7265",7265,0
"7266",7266,0
"7267",7267,0
"7268",7268,10.4989483546016
"7269",7269,7.21508304266803
"7270",7270,31.2294723722073
"7271",7271,0
"7272",7272,69.4123426696908
"7273",7273,50.3915337173245
"7274",7274,19.0604684623889
"7275",7275,5.76184166563967
"7276",7276,-3.55387976838089
"7277",7277,-3.97574920466159
"7278",7278,-3.87234695427936
"7279",7279,-2.89355219743732
"7280",7280,-16.2494785164136
"7281",7281,-3.44121224860067
"7282",7282,0
"7283",7283,0
"7284",7284,6.62776612878062
"7285",7285,2.85035379463484
"7286",7286,17.0331827348216
"7287",7287,27.2497246866561
"7288",7288,0
"7289",7289,0
"7290",7290,0
"7291",7291,0
"7292",7292,0
"7293",7293,0
"7294",7294,0
"7295",7295,0
"7296",7296,0
"7297",7297,0.257547799468062
"7298",7298,0.390922823173723
"7299",7299,0.347820685984756
"7300",7300,0.447766970402063
"7301",7301,-57.1209816709792
"7302",7302,-19.4789844507085
"7303",7303,-38.4228679109005
"7304",7304,-28.6733143012671
"7305",7305,-62.5465695293371
"7306",7306,-9.03068728295084
"7307",7307,-7.99822612169155
"7308",7308,0
"7309",7309,0
"7310",7310,-229.185492104065
"7311",7311,-26.0195433535975
"7312",7312,-18.5269206436997
"7313",7313,-36.1013011958516
"7314",7314,-92.9628318264068
"7315",7315,-29.6399411328163
"7316",7316,-63.7868483878255
"7317",7317,-23.4722031133578
"7318",7318,-59.2669858307467
"7319",7319,-12.5291403376794
"7320",7320,-41.3868448140641
"7321",7321,-84.4271329219632
"7322",7322,-0.0787467973821246
"7323",7323,-0.0808819781679405
"7324",7324,-0.0401652978043425
"7325",7325,-0.109451885250885
"7326",7326,-0.117605481456101
"7327",7327,-0.0896180889940957
"7328",7328,-0.122225808799966
"7329",7329,-248.556650312797
"7330",7330,8.47803797594797
"7331",7331,5.81279495267075
"7332",7332,-171.946037330073
"7333",7333,1.73291627798958
"7334",7334,5.24021076172247
"7335",7335,6.54123098235629
"7336",7336,0.409281731211082
"7337",7337,-67.9538596448692
"7338",7338,-38.7865334069789
"7339",7339,-71.35395735987
"7340",7340,-80.9425844235834
"7341",7341,-112.050693482243
"7342",7342,-53.4362818688156
"7343",7343,-67.2235485588485
"7344",7344,-53.9193142719974
"7345",7345,-1442.74639505389
"7346",7346,-31.925728206239
"7347",7347,2.0438581001902
"7348",7348,-0.475281954562455
"7349",7349,0
"7350",7350,0.419606470213928
"7351",7351,0
"7352",7352,0
"7353",7353,0
"7354",7354,0
"7355",7355,0
"7356",7356,0
"7357",7357,0
"7358",7358,0
"7359",7359,0
"7360",7360,8.10440037356748
"7361",7361,14.6065938406422
"7362",7362,5.2037828420001
"7363",7363,22.6990152585873
"7364",7364,6.02602582402207
"7365",7365,2.35912460740032
"7366",7366,13.2027280980874
"7367",7367,12.0157795099211
"7368",7368,12.6188539353118
"7369",7369,8.26630428408524
"7370",7370,0
"7371",7371,34.2561920065361
"7372",7372,7.10691593604939
"7373",7373,4.51617353775907
"7374",7374,0
"7375",7375,0
"7376",7376,2.22178848369664
"7377",7377,0
"7378",7378,14.3567074912211
"7379",7379,0
"7380",7380,0
"7381",7381,2.26904044608524
"7382",7382,0.280476830591844
"7383",7383,15.4222904471476
"7384",7384,10.1933270262228
"7385",7385,0
"7386",7386,0
"7387",7387,0
"7388",7388,24.8803687267157
"7389",7389,2.72804803203839
"7390",7390,-92.0138606263293
"7391",7391,-71.4946506831077
"7392",7392,-4.31721513203783
"7393",7393,-5.04543118582951
"7394",7394,-3.5902683719543
"7395",7395,-3.15613839588049
"7396",7396,-4.67603215023234
"7397",7397,1.96218148520622
"7398",7398,0
"7399",7399,0
"7400",7400,0
"7401",7401,0
"7402",7402,3.98471084122901
"7403",7403,3.0989365559065
"7404",7404,29.9892511764286
"7405",7405,4.60894681896382
"7406",7406,0
"7407",7407,0
"7408",7408,0
"7409",7409,0
"7410",7410,0
"7411",7411,0
"7412",7412,0.543341553497204
"7413",7413,0.404046595078928
"7414",7414,0
"7415",7415,0
"7416",7416,0
"7417",7417,0
"7418",7418,0
"7419",7419,0.478173812701635
"7420",7420,-47.3907448549754
"7421",7421,-38.6395085360882
"7422",7422,-18.9626224101447
"7423",7423,-36.5359417755751
"7424",7424,-67.1368073112109
"7425",7425,-2.90399758675966
"7426",7426,-50.9966148936653
"7427",7427,-0.01752701517138
"7428",7428,-0.0419156843782984
"7429",7429,-0.0141378650545187
"7430",7430,-0.0718155924006723
"7431",7431,-0.0242158869230332
"7432",7432,-0.0751572122778159
"7433",7433,-0.0226402994655426
"7434",7434,-0.00843145688219193
"7435",7435,-72.7708031876323
"7436",7436,-0.0416141709589013
"7437",7437,-0.0144535991092785
"7438",7438,-0.0389368182690804
"7439",7439,-0.0200137646005196
"7440",7440,-0.0485537801439577
"7441",7441,-0.0816569140898781
"7442",7442,-0.0833092392720615
"7443",7443,-0.0984589299483238
"7444",7444,-0.0945506034779412
"7445",7445,-0.0998481750160905
"7446",7446,-201.540696821193
"7447",7447,-0.0732979060558571
"7448",7448,-0.0686278894802719
"7449",7449,-196.359337443668
"7450",7450,-296.295682261505
"7451",7451,-159.254932592746
"7452",7452,0
"7453",7453,3.626303388852
"7454",7454,0.806321722616105
"7455",7455,0.963697952397495
"7456",7456,1.20230390471908
"7457",7457,4.0068916380079
"7458",7458,0.837873071219151
"7459",7459,-17.2937427665479
"7460",7460,0.844238502175363
"7461",7461,-72.2586478230027
"7462",7462,-186.065788357789
"7463",7463,-67.6253618418534
"7464",7464,-88.3983544547251
"7465",7465,-19.9646770298879
"7466",7466,0
"7467",7467,0
"7468",7468,0
"7469",7469,0
"7470",7470,0.276922686351083
"7471",7471,0
"7472",7472,-130.453929454588
"7473",7473,-50.7149385332254
"7474",7474,0
"7475",7475,-71.578219767318
"7476",7476,-116.872106892808
"7477",7477,0
"7478",7478,0
"7479",7479,-250.132194401109
"7480",7480,14.0826012129336
"7481",7481,1.56004701933959
"7482",7482,-121.345030887204
"7483",7483,-255.076560627644
"7484",7484,38.1940045926093
"7485",7485,1.00517088189176
"7486",7486,1.13966582937825
"7487",7487,1.81601258130298
"7488",7488,12.2654904426793
"7489",7489,0.290292622196236
"7490",7490,3.70572774951516
"7491",7491,7.76418449073285
"7492",7492,4.12282996434778
"7493",7493,5.28608181660432
"7494",7494,4.56186830101286
"7495",7495,0
"7496",7496,0
"7497",7497,1.18978420012085
"7498",7498,0.536396646555484
"7499",7499,2.18919461345967
"7500",7500,0.964020895907394
"7501",7501,1.5388249581855
"7502",7502,13.7961199843851
"7503",7503,0.317730202304019
"7504",7504,0
"7505",7505,0
"7506",7506,1.78285336223071
"7507",7507,0
"7508",7508,0
"7509",7509,0
"7510",7510,-3.5335750652481
"7511",7511,-4.58007346434269
"7512",7512,29.505750413394
"7513",7513,-197.852498147509
"7514",7514,61.2952515108321
"7515",7515,-60.9058629340487
"7516",7516,-19.3385562261496
"7517",7517,-27.7277619988391
"7518",7518,-4.22936295902718
"7519",7519,-4.48843268581298
"7520",7520,-27.2605689485707
"7521",7521,-30.7833410849254
"7522",7522,0
"7523",7523,0
"7524",7524,5.18348962537585
"7525",7525,6.91291505470952
"7526",7526,15.0485781105607
"7527",7527,0
"7528",7528,0
"7529",7529,0
"7530",7530,0
"7531",7531,0
"7532",7532,0
"7533",7533,0
"7534",7534,0.183975108832747
"7535",7535,0.843530080753294
"7536",7536,0.302790578038443
"7537",7537,0
"7538",7538,0.667782684602975
"7539",7539,1.36198571526896
"7540",7540,1.80164593972917
"7541",7541,0
"7542",7542,2.92934648813423
"7543",7543,6.2494158802233
"7544",7544,16.5552342442027
"7545",7545,-43.625800055146
"7546",7546,-18.1762015633657
"7547",7547,-15.2150590981839
"7548",7548,-4.18138543568804
"7549",7549,-0.0490599923512017
"7550",7550,-0.0714422557859271
"7551",7551,-0.0534849617122566
"7552",7552,-0.121658307065916
"7553",7553,-0.0535940522333992
"7554",7554,-55.3603275311144
"7555",7555,-64.5729218610151
"7556",7556,-0.00438200587739832
"7557",7557,-0.112618249886246
"7558",7558,-0.08130851274077
"7559",7559,-0.0287294772433804
"7560",7560,-0.0754102118876381
"7561",7561,-269.832308800004
"7562",7562,-208.77976168127
"7563",7563,-94.4922822597618
"7564",7564,-194.607293754702
"7565",7565,-0.0995473601797394
"7566",7566,-0.0919698614863579
"7567",7567,-142.322755305467
"7568",7568,-130.968330872438
"7569",7569,-0.0628095097443941
"7570",7570,-0.0318920459935151
"7571",7571,-0.0579482062624072
"7572",7572,-104.929830819848
"7573",7573,-92.3076826877387
"7574",7574,0.773981873391111
"7575",7575,4.36688803183893
"7576",7576,0.993334105427923
"7577",7577,0.31956372841849
"7578",7578,-31.6766660151039
"7579",7579,-73.3826317558663
"7580",7580,-401.690520800498
"7581",7581,-70.0570612526359
"7582",7582,-89.0770559504276
"7583",7583,-111.940355136474
"7584",7584,-332.367047169234
"7585",7585,-112.43862488907
"7586",7586,-172.406992696527
"7587",7587,0
"7588",7588,0
"7589",7589,-2598.76018662522
"7590",7590,-908.36302818434
"7591",7591,0
"7592",7592,0.720481551199217
"7593",7593,0
"7594",7594,0
"7595",7595,0
"7596",7596,-84.8853042491404
"7597",7597,0
"7598",7598,-344.054669594281
"7599",7599,-198.144063619041
"7600",7600,6.05293857345239
"7601",7601,-181.08161821322
"7602",7602,-3.46507818930299
"7603",7603,-152.83851044757
"7604",7604,-1.01097971623511
"7605",7605,-399.199704951849
"7606",7606,-150.094705165511
"7607",7607,-99.8590694619394
"7608",7608,-322.828749603664
"7609",7609,-160.122555518963
"7610",7610,0.479829784649329
"7611",7611,1.38104345044602
"7612",7612,2.44372262212305
"7613",7613,7.7909656973293
"7614",7614,3.09829820359262
"7615",7615,5.18476899227146
"7616",7616,2.58053180851052
"7617",7617,10.3174432801472
"7618",7618,2.79156739930855
"7619",7619,4.25545465320704
"7620",7620,4.65990434119018
"7621",7621,3.12022931571629
"7622",7622,6.63673982465611
"7623",7623,2.836891134194
"7624",7624,3.31076603566653
"7625",7625,0
"7626",7626,18.8828298064852
"7627",7627,3.27470140446616
"7628",7628,0
"7629",7629,0
"7630",7630,0
"7631",7631,0
"7632",7632,0
"7633",7633,40.0444972174876
"7634",7634,-5.53646864157214
"7635",7635,-4.48326147264495
