"","Element ID","/Layer_1/Rice Deliveries(AF/year)"
"3912",3912,5.75788042729024
"3913",3913,0
"3914",3914,6.33873073635906
"3915",3915,0
"3916",3916,0
"3917",3917,0
"3918",3918,0
"3919",3919,0
"3920",3920,0
"3921",3921,0
"3922",3922,0
"3923",3923,0
"3924",3924,0
"3925",3925,0
"3926",3926,0
"3927",3927,0
"3928",3928,0
"3929",3929,0
"3930",3930,0
"3931",3931,0
"3932",3932,0
"3933",3933,0
"3934",3934,0
"3935",3935,0
"3936",3936,0
"3937",3937,0
"3938",3938,0
"3939",3939,0
"3940",3940,0
"3941",3941,0
"3942",3942,0
"3943",3943,0
"3944",3944,1711.06880972402
"3945",3945,853.335902821788
"3946",3946,475.745228951809
"3947",3947,1122.08615155625
"3948",3948,0
"3949",3949,0
"3950",3950,188.37040300689
"3951",3951,404.741516922042
"3952",3952,1125.00091681698
"3953",3953,594.272175610308
"3954",3954,910.951006638529
"3955",3955,0
"3956",3956,0
"3957",3957,0
"3958",3958,0
"3959",3959,1.86872281443749
"3960",3960,0
"3961",3961,1.06056829571131
"3962",3962,4.12910468968648
"3963",3963,0.417316217329486
"3964",3964,0
"3965",3965,0
"3966",3966,0
"3967",3967,2.9526393991727
"3968",3968,0
"3969",3969,0
"3970",3970,0
"3971",3971,0
"3972",3972,0
"3973",3973,0
"3974",3974,0.226615526969268
"3975",3975,0
"3976",3976,0
"3977",3977,0
"3978",3978,0
"3979",3979,0
"3980",3980,0
"3981",3981,0
"3982",3982,0.0388479727005211
"3983",3983,0
"3984",3984,0
"3985",3985,0
"3986",3986,4.18342524531421
"3987",3987,0
"3988",3988,3.69384606550792
"3989",3989,5.40908561593304
"3990",3990,8.11473319053229
"3991",3991,0
"3992",3992,7.1607307648814
"3993",3993,9.4532274895825
"3994",3994,0
"3995",3995,0
"3996",3996,0
"3997",3997,0
"3998",3998,0
"3999",3999,0
"4000",4000,0
"4001",4001,0
"4002",4002,0
"4003",4003,0
"4004",4004,0
"4005",4005,0
"4006",4006,0
"4007",4007,0
"4008",4008,0
"4009",4009,0
"4010",4010,0
"4011",4011,0
"4012",4012,0
"4013",4013,0
"4014",4014,0
"4015",4015,0
"4016",4016,0
"4017",4017,0
"4018",4018,0
"4019",4019,0
"4020",4020,0
"4021",4021,0
"4022",4022,0
"4023",4023,0
"4024",4024,0
"4025",4025,0
"4026",4026,385.663995683958
"4027",4027,1797.2594125302
"4028",4028,954.507590284989
"4029",4029,895.921193549769
"4030",4030,293.602818560764
"4031",4031,0
"4032",4032,0
"4033",4033,762.468821379207
"4034",4034,817.727415460318
"4035",4035,466.799423397171
"4036",4036,778.912305924801
"4037",4037,0
"4038",4038,0
"4039",4039,0
"4040",4040,0
"4041",4041,0
"4042",4042,0
"4043",4043,0
"4044",4044,0
"4045",4045,0
"4046",4046,0
"4047",4047,981.013646721555
"4048",4048,0
"4049",4049,532.946942774714
"4050",4050,0
"4051",4051,0
"4052",4052,0
"4053",4053,788.085440724182
"4054",4054,0
"4055",4055,0
"4056",4056,0
"4057",4057,0
"4058",4058,0
"4059",4059,0
"4060",4060,0
"4061",4061,0
"4062",4062,0
"4063",4063,0
"4064",4064,0
"4065",4065,0.0532705816459095
"4066",4066,0.100413832580323
"4067",4067,0
"4068",4068,0
"4069",4069,3.33786795717782
"4070",4070,0
"4071",4071,3.72827771538662
"4072",4072,0
"4073",4073,0
"4074",4074,5.60408733688441
"4075",4075,0
"4076",4076,0
"4077",4077,0
"4078",4078,0
"4079",4079,0
"4080",4080,0
"4081",4081,0
"4082",4082,0
"4083",4083,0
"4084",4084,0
"4085",4085,0
"4086",4086,0
"4087",4087,0
"4088",4088,0
"4089",4089,0
"4090",4090,0
"4091",4091,0
"4092",4092,0
"4093",4093,0
"4094",4094,0
"4095",4095,0
"4096",4096,0
"4097",4097,0
"4098",4098,0
"4099",4099,0
"4100",4100,0
"4101",4101,0
"4102",4102,0
"4103",4103,0
"4104",4104,0
"4105",4105,0
"4106",4106,0
"4107",4107,0
"4108",4108,0
"4109",4109,0
"4110",4110,0
"4111",4111,1010.12718303898
"4112",4112,0
"4113",4113,0
"4114",4114,1934.65218729775
"4115",4115,2011.31062068878
"4116",4116,2057.6885788319
"4117",4117,0
"4118",4118,0
"4119",4119,0
"4120",4120,1528.39325101078
"4121",4121,2857.25180881346
"4122",4122,2340.84272726939
"4123",4123,1765.20818590372
"4124",4124,2292.84385402655
"4125",4125,0
"4126",4126,0
"4127",4127,0
"4128",4128,0
"4129",4129,0
"4130",4130,0
"4131",4131,0
"4132",4132,0
"4133",4133,0
"4134",4134,0
"4135",4135,0
"4136",4136,8.53472249154997
"4137",4137,470.960351101057
"4138",4138,0
"4139",4139,0
"4140",4140,0
"4141",4141,0
"4142",4142,0
"4143",4143,0
"4144",4144,0
"4145",4145,0
"4146",4146,0
"4147",4147,0
"4148",4148,0
"4149",4149,0.238328648133766
"4150",4150,0
"4151",4151,0.442893640921315
"4152",4152,5.25844548711975
"4153",4153,2.16043675695885
"4154",4154,0
"4155",4155,0
"4156",4156,4.42436460652513
"4157",4157,5.04152347628425
"4158",4158,9.66670125223931
"4159",4159,0
"4160",4160,0
"4161",4161,0
"4162",4162,0
"4163",4163,0
"4164",4164,0
"4165",4165,0
"4166",4166,0
"4167",4167,0
"4168",4168,0
"4169",4169,0
"4170",4170,0
"4171",4171,0
"4172",4172,0
"4173",4173,0
"4174",4174,0
"4175",4175,0
"4176",4176,0
"4177",4177,0
"4178",4178,0
"4179",4179,0
"4180",4180,0
"4181",4181,0
"4182",4182,0
"4183",4183,0
"4184",4184,0
"4185",4185,2375.57307631493
"4186",4186,0
"4187",4187,0
"4188",4188,1677.2450208447
"4189",4189,1823.66870512713
"4190",4190,0
"4191",4191,0
"4192",4192,0
"4193",4193,0
"4194",4194,0
"4195",4195,0
"4196",4196,0
"4197",4197,0
"4198",4198,1002.38757820251
"4199",4199,0
"4200",4200,0
"4201",4201,1297.65555381178
"4202",4202,774.33697919192
"4203",4203,1568.54021521228
"4204",4204,1094.79808621178
"4205",4205,3067.77511424793
"4206",4206,3522.43965991934
"4207",4207,2959.39861474814
"4208",4208,2466.57860087604
"4209",4209,2365.32182681617
"4210",4210,2194.15282344013
"4211",4211,2659.20393113707
"4212",4212,2813.23062589155
"4213",4213,1964.92713381491
"4214",4214,2428.53911167311
"4215",4215,2627.63667600066
"4216",4216,0
"4217",4217,0
"4218",4218,0
"4219",4219,0
"4220",4220,0
"4221",4221,0
"4222",4222,0
"4223",4223,0.42480209390287
"4224",4224,0.156083049236009
"4225",4225,0.0660750883358304
"4226",4226,9.71679947850788
"4227",4227,9.0537678756374
"4228",4228,23.3013414588427
"4229",4229,12.5564961255084
"4230",4230,0
"4231",4231,0
"4232",4232,0
"4233",4233,0
"4234",4234,18.9045488637836
"4235",4235,52.0450067808487
"4236",4236,108.988350960722
"4237",4237,55.0510115604981
"4238",4238,7.73092703911216
"4239",4239,75.1652340835068
"4240",4240,0
"4241",4241,0
"4242",4242,0
"4243",4243,0
"4244",4244,0
"4245",4245,0
"4246",4246,0
"4247",4247,0
"4248",4248,0
"4249",4249,0
"4250",4250,0
"4251",4251,0
"4252",4252,0
"4253",4253,0
"4254",4254,0
"4255",4255,0
"4256",4256,0
"4257",4257,0
"4258",4258,0
"4259",4259,0
"4260",4260,0
"4261",4261,0
"4262",4262,0
"4263",4263,0
"4264",4264,0
"4265",4265,0
"4266",4266,0
"4267",4267,0
"4268",4268,0
"4269",4269,0
"4270",4270,986.924774772188
"4271",4271,477.713320258737
"4272",4272,1612.64607955961
"4273",4273,721.03005171024
"4274",4274,1570.09850502348
"4275",4275,594.284393871699
"4276",4276,467.974757833535
"4277",4277,536.131710068021
"4278",4278,383.639427901217
"4279",4279,1033.28373007972
"4280",4280,823.813528223371
"4281",4281,0
"4282",4282,0
"4283",4283,0
"4284",4284,0
"4285",4285,4757.94756950316
"4286",4286,4052.75003327519
"4287",4287,2622.12170438294
"4288",4288,2854.94580819565
"4289",4289,2281.33319402484
"4290",4290,865.375446172628
"4291",4291,3469.14915414992
"4292",4292,4170.50657257656
"4293",4293,4563.6999622841
"4294",4294,3141.00450542675
"4295",4295,2452.82552875033
"4296",4296,0
"4297",4297,1914.64676092459
"4298",4298,2451.48260864985
"4299",4299,2083.26688083349
"4300",4300,1634.26163222522
"4301",4301,2882.66347174581
"4302",4302,1833.39298810776
"4303",4303,1524.30677533556
"4304",4304,0
"4305",4305,0
"4306",4306,0
"4307",4307,0.243497014884957
"4308",4308,0.152369821789198
"4309",4309,0.26452216387499
"4310",4310,0
"4311",4311,0
"4312",4312,0
"4313",4313,0.218514177986543
"4314",4314,0
"4315",4315,0.135041647015878
"4316",4316,0.0341603675870285
"4317",4317,34.2246454479299
"4318",4318,0
"4319",4319,0.115679079904672
"4320",4320,47.253465466669
"4321",4321,0
"4322",4322,170.423511009347
"4323",4323,102.009025511214
"4324",4324,509.482679532083
"4325",4325,0
"4326",4326,0
"4327",4327,0
"4328",4328,0
"4329",4329,0
"4330",4330,0
"4331",4331,0
"4332",4332,0
"4333",4333,0
"4334",4334,0
"4335",4335,0
"4336",4336,0
"4337",4337,0
"4338",4338,0
"4339",4339,0
"4340",4340,0
"4341",4341,0
"4342",4342,0
"4343",4343,0
"4344",4344,0
"4345",4345,0
"4346",4346,0
"4347",4347,0
"4348",4348,0
"4349",4349,0
"4350",4350,0
"4351",4351,0
"4352",4352,0
"4353",4353,0
"4354",4354,0
"4355",4355,0
"4356",4356,701.678948261851
"4357",4357,704.635292343865
"4358",4358,185.681732982766
"4359",4359,444.991020216952
"4360",4360,236.945069197451
"4361",4361,980.079263113284
"4362",4362,980.38638775759
"4363",4363,1373.83413106247
"4364",4364,277.553651199789
"4365",4365,0
"4366",4366,1922.16012478139
"4367",4367,880.888986440789
"4368",4368,2188.71371797888
"4369",4369,2721.44686970277
"4370",4370,3000.7604372291
"4371",4371,2062.05211952856
"4372",4372,4025.72499800745
"4373",4373,4073.72468830859
"4374",4374,3667.33946281907
"4375",4375,2307.82468290968
"4376",4376,2672.27163359192
"4377",4377,2081.68062166883
"4378",4378,2072.5684585031
"4379",4379,1868.24186790383
"4380",4380,2159.39182028163
"4381",4381,1085.315503898
"4382",4382,2359.79539267063
"4383",4383,1896.66233083008
"4384",4384,0.296140961096551
"4385",4385,0.234623009059425
"4386",4386,0
"4387",4387,0.133749816393441
"4388",4388,0.249970281862618
"4389",4389,0.0874461584061672
"4390",4390,0.0756680795262797
"4391",4391,0.334243891716093
"4392",4392,0.118190977067559
"4393",4393,0.0807269110133415
"4394",4394,0.133820618314518
"4395",4395,0.204764933248906
"4396",4396,0.234724347634177
"4397",4397,0.193939856780482
"4398",4398,0.181776817113565
"4399",4399,0.164225992524987
"4400",4400,29.7633078668741
"4401",4401,33.5192621888269
"4402",4402,35.503402767474
"4403",4403,24.5561127479012
"4404",4404,18.7062870315276
"4405",4405,50.7326134584876
"4406",4406,9.68885914461327
"4407",4407,128.383660383196
"4408",4408,485.034034193026
"4409",4409,3517.88571289937
"4410",4410,0
"4411",4411,0
"4412",4412,0
"4413",4413,0
"4414",4414,0
"4415",4415,0
"4416",4416,0
"4417",4417,0
"4418",4418,0
"4419",4419,0
"4420",4420,0
"4421",4421,0
"4422",4422,0
"4423",4423,0
"4424",4424,0
"4425",4425,0
"4426",4426,0
"4427",4427,0
"4428",4428,0
"4429",4429,0
"4430",4430,0
"4431",4431,0
"4432",4432,0
"4433",4433,0
"4434",4434,0
"4435",4435,0
"4436",4436,0
"4437",4437,0
"4438",4438,0
"4439",4439,0
"4440",4440,0
"4441",4441,0
"4442",4442,0
"4443",4443,771.815448762871
"4444",4444,247.966515746567
"4445",4445,1116.00087535533
"4446",4446,767.799947551396
"4447",4447,768.70372297657
"4448",4448,1155.2406082342
"4449",4449,1816.84904044948
"4450",4450,1720.34448186449
"4451",4451,932.382124094706
"4452",4452,829.953965282601
"4453",4453,2671.02675142526
"4454",4454,899.370807817111
"4455",4455,2506.8119093651
"4456",4456,2619.53772343259
"4457",4457,4390.11466379911
"4458",4458,2313.4281642814
"4459",4459,1569.05707728307
"4460",4460,1141.41511246222
"4461",4461,3958.06090442935
"4462",4462,3476.54676084477
"4463",4463,3762.68226243166
"4464",4464,3054.36411437679
"4465",4465,0
"4466",4466,0
"4467",4467,0
"4468",4468,14.7011430404852
"4469",4469,0
"4470",4470,0
"4471",4471,0
"4472",4472,0
"4473",4473,168.017050275981
"4474",4474,0
"4475",4475,0
"4476",4476,0
"4477",4477,433.072676676381
"4478",4478,0.320198830477807
"4479",4479,0
"4480",4480,62.8265170428551
"4481",4481,0
"4482",4482,0
"4483",4483,0
"4484",4484,0
"4485",4485,0.41481954853729
"4486",4486,0.483252270049483
"4487",4487,0.0130628490815203
"4488",4488,0.113006474510607
"4489",4489,0.11555753823026
"4490",4490,0.134407431069718
"4491",4491,0
"4492",4492,0
"4493",4493,0
"4494",4494,0
"4495",4495,390.108829080869
"4496",4496,103.292888571165
"4497",4497,0
"4498",4498,0
"4499",4499,0
"4500",4500,1414.3737753619
"4501",4501,4149.42466104393
"4502",4502,3352.90405516049
"4503",4503,0
"4504",4504,0
"4505",4505,0
"4506",4506,0
"4507",4507,0
"4508",4508,0
"4509",4509,0
"4510",4510,0
"4511",4511,0
"4512",4512,0
"4513",4513,0
"4514",4514,0
"4515",4515,0
"4516",4516,1463.9679013043
"4517",4517,651.744811500885
"4518",4518,0
"4519",4519,0
"4520",4520,0
"4521",4521,0
"4522",4522,0
"4523",4523,0
"4524",4524,0
"4525",4525,0
"4526",4526,727.114090682328
"4527",4527,810.807692494224
"4528",4528,342.444927985259
"4529",4529,570.188177996622
"4530",4530,1559.75901516235
"4531",4531,2355.11036247084
"4532",4532,2250.92806093747
"4533",4533,2247.44518703599
"4534",4534,836.424953356752
"4535",4535,0
"4536",4536,2105.29090635334
"4537",4537,2638.34904685017
"4538",4538,3618.61768360851
"4539",4539,4552.38879412277
"4540",4540,3822.3228685238
"4541",4541,4237.61739177018
"4542",4542,4233.87157640993
"4543",4543,3241.91831717555
"4544",4544,1534.35052969196
"4545",4545,0
"4546",4546,0
"4547",4547,0
"4548",4548,0
"4549",4549,0
"4550",4550,0
"4551",4551,0
"4552",4552,0
"4553",4553,0
"4554",4554,0
"4555",4555,0
"4556",4556,0
"4557",4557,0
"4558",4558,0
"4559",4559,0
"4560",4560,0
"4561",4561,132.509422263513
"4562",4562,0
"4563",4563,110.386922117818
"4564",4564,26.6063259903713
"4565",4565,298.732641635679
"4566",4566,252.998674856187
"4567",4567,0
"4568",4568,0
"4569",4569,0
"4570",4570,0
"4571",4571,0
"4572",4572,0
"4573",4573,70.7613527665314
"4574",4574,240.398953190762
"4575",4575,209.068455861137
"4576",4576,0
"4577",4577,148.771406921576
"4578",4578,0
"4579",4579,2936.59425837333
"4580",4580,4134.52836773211
"4581",4581,2725.23573542081
"4582",4582,851.203602089634
"4583",4583,0
"4584",4584,0
"4585",4585,0
"4586",4586,0
"4587",4587,0
"4588",4588,0
"4589",4589,0
"4590",4590,0
"4591",4591,0
"4592",4592,0
"4593",4593,0
"4594",4594,0
"4595",4595,0
"4596",4596,1142.77489499823
"4597",4597,695.265070481491
"4598",4598,1852.46754693531
"4599",4599,0
"4600",4600,0
"4601",4601,0
"4602",4602,0
"4603",4603,0
"4604",4604,0
"4605",4605,0
"4606",4606,0
"4607",4607,0
"4608",4608,253.033382748644
"4609",4609,468.507418901636
"4610",4610,391.235434408995
"4611",4611,1447.30262669384
"4612",4612,2558.20857852063
"4613",4613,2089.3728907229
"4614",4614,2137.42825131332
"4615",4615,0
"4616",4616,0
"4617",4617,0
"4618",4618,0
"4619",4619,0
"4620",4620,0
"4621",4621,0
"4622",4622,0
"4623",4623,4509.85936194289
"4624",4624,2929.29616875673
"4625",4625,3260.58441115275
"4626",4626,2756.567186094
"4627",4627,2667.4542262537
"4628",4628,3126.19221443278
"4629",4629,0
"4630",4630,0
"4631",4631,0
"4632",4632,0
"4633",4633,0
"4634",4634,0
"4635",4635,0
"4636",4636,0
"4637",4637,0
"4638",4638,0
"4639",4639,0
"4640",4640,0
"4641",4641,326.325379003211
"4642",4642,402.434185423392
"4643",4643,42.9074857234082
"4644",4644,78.9704749144495
"4645",4645,0
"4646",4646,285.508362069275
"4647",4647,231.44930455601
"4648",4648,141.410880348092
"4649",4649,184.340731372649
"4650",4650,75.4877815821885
"4651",4651,59.1684696341157
"4652",4652,138.994623182015
"4653",4653,0
"4654",4654,2429.1037464016
"4655",4655,3023.40448650711
"4656",4656,2437.63139653429
"4657",4657,2796.43820148803
"4658",4658,2799.50396903473
"4659",4659,0
"4660",4660,0
"4661",4661,0
"4662",4662,0
"4663",4663,0
"4664",4664,0
"4665",4665,0
"4666",4666,0
"4667",4667,585.869006016121
"4668",4668,608.169575206996
"4669",4669,1159.93547004704
"4670",4670,734.224293130981
"4671",4671,0
"4672",4672,0
"4673",4673,0
"4674",4674,0
"4675",4675,0
"4676",4676,0
"4677",4677,0
"4678",4678,0
"4679",4679,0
"4680",4680,0
"4681",4681,0
"4682",4682,1289.57897367929
"4683",4683,0
"4684",4684,922.746315480347
"4685",4685,1634.13485158231
"4686",4686,1647.8572331118
"4687",4687,1153.62701563272
"4688",4688,2281.14694189968
"4689",4689,2614.048418321
"4690",4690,978.138244351772
"4691",4691,0
"4692",4692,0
"4693",4693,0
"4694",4694,0
"4695",4695,0
"4696",4696,0
"4697",4697,0
"4698",4698,0
"4699",4699,3561.83193555505
"4700",4700,3102.39107428482
"4701",4701,2820.59379046038
"4702",4702,2656.43760872275
"4703",4703,2397.8611569546
"4704",4704,1131.26386881442
"4705",4705,0
"4706",4706,0
"4707",4707,0
"4708",4708,0
"4709",4709,0
"4710",4710,0
"4711",4711,0
"4712",4712,0
"4713",4713,0
"4714",4714,0
"4715",4715,0
"4716",4716,0
"4717",4717,0
"4718",4718,0
"4719",4719,15.6792662313347
"4720",4720,79.9412491708446
"4721",4721,328.911017905954
"4722",4722,4785.13081226388
"4723",4723,0
"4724",4724,2447.94246281432
"4725",4725,2318.24555870707
"4726",4726,1210.54944033148
"4727",4727,2191.25928947284
"4728",4728,1738.20513009725
"4729",4729,1384.89321602333
"4730",4730,1560.52828745696
"4731",4731,1300.67497129567
"4732",4732,1486.05579627554
"4733",4733,1279.63499013095
"4734",4734,0
"4735",4735,0
"4736",4736,0
"4737",4737,823.464786982973
"4738",4738,268.484590183942
"4739",4739,1120.92944465389
"4740",4740,0
"4741",4741,0
"4742",4742,0
"4743",4743,0
"4744",4744,0
"4745",4745,0
"4746",4746,0
"4747",4747,0
"4748",4748,0
"4749",4749,0
"4750",4750,0
"4751",4751,278.629926926315
"4752",4752,978.060318947504
"4753",4753,1067.9577300159
"4754",4754,969.844703594416
"4755",4755,591.023384469869
"4756",4756,1752.22162412102
"4757",4757,2728.5151161327
"4758",4758,1187.85871235197
"4759",4759,2836.8433669932
"4760",4760,2542.27732555903
"4761",4761,0
"4762",4762,0
"4763",4763,0
"4764",4764,0
"4765",4765,0
"4766",4766,0
"4767",4767,0
"4768",4768,2905.87556192497
"4769",4769,3263.85116564093
"4770",4770,2606.49254565444
"4771",4771,2074.96860028725
"4772",4772,0
"4773",4773,0
"4774",4774,0
"4775",4775,0
"4776",4776,0
"4777",4777,0
"4778",4778,0
"4779",4779,0
"4780",4780,0
"4781",4781,0
"4782",4782,0
"4783",4783,0
"4784",4784,0
"4785",4785,0
"4786",4786,0
"4787",4787,0
"4788",4788,3685.08250752407
"4789",4789,2156.29116541162
"4790",4790,2597.09215128063
"4791",4791,0
"4792",4792,2435.09033043493
"4793",4793,1984.20729741479
"4794",4794,729.051413847171
"4795",4795,1161.71510784123
"4796",4796,1118.93120907059
"4797",4797,1683.98408961517
"4798",4798,1210.87826886366
"4799",4799,2068.9428927134
"4800",4800,1382.16860920822
"4801",4801,1165.63552509505
"4802",4802,2405.18328333015
"4803",4803,2629.82659330109
"4804",4804,1476.05011700328
"4805",4805,1330.58065977701
"4806",4806,987.242019516025
"4807",4807,935.171905232652
"4808",4808,3422.80118539715
"4809",4809,3016.72321863883
"4810",4810,4241.65005103293
"4811",4811,0
"4812",4812,2791.80809691773
"4813",4813,1799.81219982983
"4814",4814,0
"4815",4815,0
"4816",4816,0
"4817",4817,0
"4818",4818,0
"4819",4819,0
"4820",4820,0
"4821",4821,2061.63578415535
"4822",4822,2536.70066950852
"4823",4823,0
"4824",4824,3493.5312236736
"4825",4825,4036.23925013156
"4826",4826,1416.92649641914
"4827",4827,0
"4828",4828,0
"4829",4829,0
"4830",4830,0
"4831",4831,2457.14209055277
"4832",4832,2051.90952062624
"4833",4833,2662.87001354451
"4834",4834,2173.66678344333
"4835",4835,1749.85655846642
"4836",4836,0
"4837",4837,0
"4838",4838,0
"4839",4839,0
"4840",4840,0
"4841",4841,0
"4842",4842,0
"4843",4843,0
"4844",4844,0
"4845",4845,0
"4846",4846,0
"4847",4847,0
"4848",4848,0
"4849",4849,0
"4850",4850,0
"4851",4851,0
"4852",4852,0
"4853",4853,4860.84792779739
"4854",4854,2962.06515648372
"4855",4855,4180.37827732423
"4856",4856,1071.01450869213
"4857",4857,4254.2883123006
"4858",4858,3928.01574467225
"4859",4859,0
"4860",4860,1319.48437684748
"4861",4861,2159.47623051458
"4862",4862,1689.38373725493
"4863",4863,763.2155087721
"4864",4864,2291.83507018873
"4865",4865,3122.64562601389
"4866",4866,733.827591882618
"4867",4867,1701.88003215893
"4868",4868,2850.71651523347
"4869",4869,724.902403992846
"4870",4870,3699.6758136189
"4871",4871,2817.14793697218
"4872",4872,2536.11291986884
"4873",4873,2943.62105078273
"4874",4874,2603.0834321408
"4875",4875,3718.54141607726
"4876",4876,6223.38720927782
"4877",4877,4113.88758142056
"4878",4878,3746.04862189356
"4879",4879,1505.94229843386
"4880",4880,0
"4881",4881,0
"4882",4882,0
"4883",4883,0
"4884",4884,0
"4885",4885,0
"4886",4886,0
"4887",4887,0
"4888",4888,642.88528193379
"4889",4889,1325.13647603543
"4890",4890,741.641894942426
"4891",4891,2007.79677261158
"4892",4892,2065.24103271137
"4893",4893,2865.19283404765
"4894",4894,2178.08333069939
"4895",4895,1995.43176331764
"4896",4896,2291.5339485528
"4897",4897,693.818374257666
"4898",4898,0
"4899",4899,0
"4900",4900,1752.10916480214
"4901",4901,1829.72976722067
"4902",4902,2126.52953408725
"4903",4903,1009.7986792612
"4904",4904,1900.56990826662
"4905",4905,1676.52456072006
"4906",4906,1366.46340287738
"4907",4907,662.549907400578
"4908",4908,0
"4909",4909,0
"4910",4910,0
"4911",4911,0
"4912",4912,0
"4913",4913,0
"4914",4914,0
"4915",4915,0
"4916",4916,0
"4917",4917,0
"4918",4918,0
"4919",4919,0
"4920",4920,0
"4921",4921,14.8184643185458
"4922",4922,15.8437832255612
"4923",4923,2278.07323381537
"4924",4924,0
"4925",4925,1392.11158659451
"4926",4926,2651.91751512761
"4927",4927,1304.41958494059
"4928",4928,1890.0432737792
"4929",4929,1126.49653920152
"4930",4930,353.79607223528
"4931",4931,1219.63865522097
"4932",4932,912.186688854476
"4933",4933,0
"4934",4934,2633.56414397893
"4935",4935,2062.72205589145
"4936",4936,2524.78597824386
"4937",4937,3112.66555784775
"4938",4938,2612.52948964166
"4939",4939,3673.34654438684
"4940",4940,3631.26155507664
"4941",4941,3632.44246010542
"4942",4942,8911.74233691521
"4943",4943,1950.46582531067
"4944",4944,0
"4945",4945,0
"4946",4946,0
"4947",4947,0
"4948",4948,0
"4949",4949,0
"4950",4950,4215.49661170063
"4951",4951,0
"4952",4952,0
"4953",4953,0
"4954",4954,0
"4955",4955,0
"4956",4956,0
"4957",4957,775.064813506183
"4958",4958,444.257969226835
"4959",4959,1726.40136794654
"4960",4960,1149.08172311373
"4961",4961,2398.56991859851
"4962",4962,2246.70294833236
"4963",4963,1802.72687654783
"4964",4964,2434.22239710265
"4965",4965,2033.06120113652
"4966",4966,2006.33305348917
"4967",4967,2022.29366212033
"4968",4968,1153.16983197178
"4969",4969,416.231367809081
"4970",4970,1534.03063515057
"4971",4971,0
"4972",4972,1908.98355454134
"4973",4973,808.142128591312
"4974",4974,2649.50421324669
"4975",4975,1019.10432433264
"4976",4976,2846.63803626275
"4977",4977,0
"4978",4978,1629.02004166625
"4979",4979,0
"4980",4980,0
"4981",4981,0
"4982",4982,0
"4983",4983,0
"4984",4984,0
"4985",4985,0
"4986",4986,0
"4987",4987,0
"4988",4988,0
"4989",4989,0
"4990",4990,0
"4991",4991,0
"4992",4992,3513.67959617587
"4993",4993,3813.12033906177
"4994",4994,2272.75802736459
"4995",4995,7.12313311230832
"4996",4996,3812.39446921553
"4997",4997,1601.97131498557
"4998",4998,0
"4999",4999,0
"5000",5000,0
"5001",5001,545.625799008358
"5002",5002,0
"5003",5003,736.503457968439
"5004",5004,1418.54096960886
"5005",5005,1121.75884412448
"5006",5006,797.47016805979
"5007",5007,1455.13630656533
"5008",5008,1072.62203786752
"5009",5009,1195.11061743895
"5010",5010,1086.22893816355
"5011",5011,2996.40966906483
"5012",5012,2926.76222785361
"5013",5013,3091.69252652982
"5014",5014,4064.21111781368
"5015",5015,3769.71869031565
"5016",5016,2376.40196037442
"5017",5017,4731.33087192698
"5018",5018,4356.13299705957
"5019",5019,0
"5020",5020,0
"5021",5021,0
"5022",5022,0
"5023",5023,0
"5024",5024,0
"5025",5025,0
"5026",5026,0
"5027",5027,0
"5028",5028,0
"5029",5029,0
"5030",5030,0
"5031",5031,0
"5032",5032,0
"5033",5033,0
"5034",5034,1651.86311663141
"5035",5035,0
"5036",5036,502.871581050923
"5037",5037,983.208026941221
"5038",5038,0
"5039",5039,1812.16350503232
"5040",5040,2327.98768277126
"5041",5041,0
"5042",5042,2122.04987116999
"5043",5043,2417.43698237109
"5044",5044,2254.10092306897
"5045",5045,2049.80261137207
"5046",5046,0
"5047",5047,0
"5048",5048,0
"5049",5049,0
"5050",5050,1139.38137501246
"5051",5051,1887.77727672322
"5052",5052,0
"5053",5053,1739.79258695172
"5054",5054,1171.74679707075
"5055",5055,0
"5056",5056,0
"5057",5057,0
"5058",5058,0
"5059",5059,0
"5060",5060,0
"5061",5061,0
"5062",5062,0
"5063",5063,0
"5064",5064,0
"5065",5065,0
"5066",5066,0
"5067",5067,0
"5068",5068,0
"5069",5069,0
"5070",5070,0
"5071",5071,0
"5072",5072,0
"5073",5073,0
"5074",5074,549.425366322916
"5075",5075,0
"5076",5076,349.784084128202
"5077",5077,1885.22997071732
"5078",5078,2762.52785955347
"5079",5079,0
"5080",5080,0
"5081",5081,0
"5082",5082,0
"5083",5083,0
"5084",5084,565.182784482659
"5085",5085,546.557729772504
"5086",5086,0
"5087",5087,572.78989029296
"5088",5088,461.91705329389
"5089",5089,510.545297323151
"5090",5090,2085.44941252803
"5091",5091,2511.01146698636
"5092",5092,1230.48487969414
"5093",5093,2224.17416107881
"5094",5094,1056.01759950007
"5095",5095,2725.32811731989
"5096",5096,3225.45777989307
"5097",5097,2880.33928103761
"5098",5098,4982.09173367962
"5099",5099,4886.22675574936
"5100",5100,1891.44369685613
"5101",5101,0
"5102",5102,0
"5103",5103,0
"5104",5104,0
"5105",5105,0
"5106",5106,0
"5107",5107,0
"5108",5108,0
"5109",5109,0
"5110",5110,0
"5111",5111,0
"5112",5112,0
"5113",5113,0
"5114",5114,0
"5115",5115,0
"5116",5116,0
"5117",5117,2842.82125242031
"5118",5118,2343.6681583466
"5119",5119,0
"5120",5120,0
"5121",5121,0
"5122",5122,0
"5123",5123,0
"5124",5124,889.106390351581
"5125",5125,492.076644500416
"5126",5126,356.426982500605
"5127",5127,941.072250293482
"5128",5128,1131.95806181028
"5129",5129,2110.72441289461
